24547532,2.4547532e+13
24547532,2.4547532e+13
24547532,2.4547532e+13
24547532,2.4547532e+13
24547532,2.4547532e+13
24547532,2.4547532e+13
909402,9.09402e+11
24547532,2.4547532e+13
24547532,2.4547532e+13
24547532,2.4547532e+13
798391,7.98391e+11
24547532,2.4547532e+13
24547532,2.4547532e+13
2484656,2.484656e+12
21057490,2.105749e+13
24547532,2.4547532e+13
24547532,2.4547532e+13
24547532,2.4547532e+13
24547532,2.4547532e+13
24547532,2.4547532e+13
24547532,2.4547532e+13
24547532,2.4547532e+13
24547532,2.4547532e+13
24547532,2.4547532e+13
6580688,6.580688e+12
24547532,2.4547532e+13
1760216,1.760216e+12
24547532,2.4547532e+13
6555805,6.555805e+12
24547532,2.4547532e+13
24547532,2.4547532e+13
24547532,2.4547532e+13
24547532,2.4547532e+13
24547532,2.4547532e+13
5591383,5.591383e+12
1228145,1.228145e+12
24547532,2.4547532e+13
6478294,6.478294e+12
24547532,2.4547532e+13
24547532,2.4547532e+13
21311748,2.1311748e+13
24547532,2.4547532e+13
22001858,2.2001858e+13
1391297,1.391297e+12
1467796,1.467796e+12
24547532,2.4547532e+13
24547532,2.4547532e+13
24547532,2.4547532e+13
718597,7.18597e+11
21606387,2.1606387e+13
6127328,6.127328e+12
24547532,2.4547532e+13
5490727,5.490727e+12
24547532,2.4547532e+13
784317,7.84317e+11
1976446,1.976446e+12
24547532,2.4547532e+13
24547532,2.4547532e+13
24547532,2.4547532e+13
24547532,2.4547532e+13
24547532,2.4547532e+13
24547532,2.4547532e+13
24547532,2.4547532e+13
17522212,1.7522212e+13
5903105,5.903105e+12
24547532,2.4547532e+13
5423077,5.423077e+12
24547532,2.4547532e+13
1414377,1.414377e+12
5591383,5.591383e+12
24547532,2.4547532e+13
1131670,1.13167e+12
24547532,2.4547532e+13
5591383,5.591383e+12
1763491,1.763491e+12
24547532,2.4547532e+13
24547532,2.4547532e+13
4840506,4.840506e+12
414440,4.1444e+11
24547532,2.4547532e+13
24547532,2.4547532e+13
21638190,2.163819e+13
24547532,2.4547532e+13
24547532,2.4547532e+13
21556548,2.1556548e+13
24547532,2.4547532e+13
4440108,4.440108e+12
24547532,2.4547532e+13
835906,8.35906e+11
5879990,5.87999e+12
24547532,2.4547532e+13
24547532,2.4547532e+13
18183361,1.8183361e+13
4530170,4.53017e+12
24547532,2.4547532e+13
1758424,1.758424e+12
24547532,2.4547532e+13
24547532,2.4547532e+13
24547532,2.4547532e+13
24547532,2.4547532e+13
1585400,1.5854e+12
24547532,2.4547532e+13
6235174,6.235174e+12
2088294,2.088294e+12
6307597,6.307597e+12
24547532,2.4547532e+13
3606918,3.606918e+12
1453363,1.453363e+12
1433788,1.433788e+12
5612791,5.612791e+12
24547532,2.4547532e+13
21223915,2.1223915e+13
24547532,2.4547532e+13
1500348,1.500348e+12
6071130,6.07113e+12
1092456,1.092456e+12
24547532,2.4547532e+13
5614438,5.614438e+12
6160560,6.16056e+12
1605159,1.605159e+12
6289738,6.289738e+12
24547532,2.4547532e+13
24547532,2.4547532e+13
24547532,2.4547532e+13
21302085,2.1302085e+13
411742,4.11742e+11
24547532,2.4547532e+13
24547532,2.4547532e+13
734229,7.34229e+11
24547532,2.4547532e+13
24547532,2.4547532e+13
18183361,1.8183361e+13
21173961,2.1173961e+13
578318,5.78318e+11
24547532,2.4547532e+13
24547532,2.4547532e+13
24547532,2.4547532e+13
1148491,1.148491e+12
6212007,6.212007e+12
5591383,5.591383e+12
24547532,2.4547532e+13
24547532,2.4547532e+13
24547532,2.4547532e+13
21157773,2.1157773e+13
24547532,2.4547532e+13
24547532,2.4547532e+13
24547532,2.4547532e+13
24547532,2.4547532e+13
24547532,2.4547532e+13
24547532,2.4547532e+13
24547532,2.4547532e+13
5591383,5.591383e+12
24547532,2.4547532e+13
24547532,2.4547532e+13
24547532,2.4547532e+13
24547532,2.4547532e+13
24547532,2.4547532e+13
24547532,2.4547532e+13
5332105,5.332105e+12
24547532,2.4547532e+13
18983066,1.8983066e+13
24547532,2.4547532e+13
24547532,2.4547532e+13
5591383,5.591383e+12
682163,6.82163e+11
18078676,1.8078676e+13
24547532,2.4547532e+13
1983152,1.983152e+12
3134750,3.13475e+12
1530939,1.530939e+12
24547532,2.4547532e+13
24547532,2.4547532e+13
24547532,2.4547532e+13
1665435,1.665435e+12
24547532,2.4547532e+13
24547532,2.4547532e+13
4024015,4.024015e+12
24547532,2.4547532e+13
5851768,5.851768e+12
24547532,2.4547532e+13
2026119,2.026119e+12
24547532,2.4547532e+13
24547532,2.4547532e+13
5591383,5.591383e+12
24547532,2.4547532e+13
24547532,2.4547532e+13
24547532,2.4547532e+13
24547532,2.4547532e+13
24547532,2.4547532e+13
21173722,2.1173722e+13
24547532,2.4547532e+13
1408957,1.408957e+12
16910962,1.6910962e+13
24547532,2.4547532e+13
24547532,2.4547532e+13
24547532,2.4547532e+13
24547532,2.4547532e+13
24547532,2.4547532e+13
730678,7.30678e+11
24547532,2.4547532e+13
24547532,2.4547532e+13
17818450,1.781845e+13
24547532,2.4547532e+13
176584,1.76584e+11
24547532,2.4547532e+13
5591383,5.591383e+12
24547532,2.4547532e+13
